ride_id,user_id,driver_id,ride_datetime,pickup_location,dropoff_location,distance_km,ride_duration_min,fare_amount,payment_method,ride_status,user_rating,driver_rating,surge_pricing,promo_code_used,vehicle_type,weather_condition,traffic_level,driver_experience_years,user_type
R005807,U9210,D960,6/1/2024 20:40,Airport,Airport,27.21,73.00,95.72,Mobile Wallet,Completed,3.8,3.1,No,No,SUV,Clear,Medium,7,New
R005808,U1364,D208,2/1/2024 22:28,Midtown,Airport,18.61,41.00,59.54,Cash,Completed,4.0,3.9,No,No,Electric,Foggy,Low,5,New
R005809,U8467,D616,2/1/2024 21:33,University,Airport,21.60,76.00,63.01,Credit Card,Completed,3.0,4.5,No,Yes,Shared,Clear,High,7,New
R005810,U7571,D123,7/1/2024 1:56,University,Airport,26.61,100.00,85.91,Credit Card,Completed,4.5,4.5,No,Yes,Electric,Clear,Medium,3,New
R005811,U1579,D320,6/1/2024 8:17,Suburbs,Downtown,4.44,17.00,21.69,Mobile Wallet,Canceled,2.9,3.4,No,Yes,Sedan,Rainy,Low,6,Frequent
R005812,U8674,D414,6/1/2024 14:03,Financial District,Airport,33.76,89.00,104.14,Mobile Wallet,Completed,3.7,4.4,Yes,No,Motorcycle,Clear,Medium,8,Returning
R005813,U9737,D393,3/1/2024 5:04,Financial District,Airport,29.77,67.00,91.13,Cash,Completed,4.2,4.4,No,No,Sedan,Clear,Low,9,New
R005814,U7468,D109,2/1/2024 3:58,Financial District,University,14.22,55.00,51.99,Cash,Completed,4.4,3.7,Yes,No,Sedan,Rainy,Low,2,Frequent
R005815,U5150,D776,2/1/2024 22:17,Downtown,University,25.77,72.00,78.26,Cash,Completed,4.6,4.4,No,No,Sedan,Clear,Medium,6,New
R005816,U4039,D580,6/1/2024 21:50,Financial District,Suburbs,26.92,59.00,95.26,Cash,Completed,4.5,4.0,No,Yes,SUV,Rainy,Low,3,Returning
R005817,U5137,D826,6/1/2024 22:14,Financial District,Mall,29.91,90.00,107.22,Credit Card,Canceled,3.1,1.5,No,No,Shared,Clear,Medium,4,Returning
R005818,U1452,D737,5/1/2024 7:04,Downtown,Airport,7.40,18.00,22.94,Cash,Completed,3.1,4.1,No,No,SUV,Clear,High,8,Returning
R005819,U7537,D366,7/1/2024 11:36,Suburbs,Airport,24.93,68.00,78.69,Credit Card,Completed,4.4,4.9,No,No,SUV,Thunderstorm,Low,3,Returning
R005820,U2381,D891,2/1/2024 3:44,Midtown,Suburbs,2.13,6.00,16.03,Credit Card,Completed,3.9,3.4,No,No,Sedan,Clear,High,4,Returning
R005821,U9154,D187,5/1/2024 22:09,University,Mall,4.93,20.00,21.13,Credit Card,Completed,3.4,4.2,No,Yes,Sedan,Clear,Medium,3,Frequent
R005822,U2467,D554,7/1/2024 17:26,Airport,Airport,27.39,90.00,83.40,Credit Card,Completed,4.7,4.5,No,No,SUV,Foggy,Medium,3,Returning
R005823,U3738,D725,2/1/2024 23:15,University,Airport,28.64,85.00,102.02,Cash,Completed,3.4,4.6,Yes,No,SUV,Clear,Low,2,Returning
R005824,U8572,D632,3/1/2024 20:29,Financial District,Financial District,21.14,64.00,67.16,Credit Card,Completed,4.4,3.2,No,Yes,SUV,Clear,Medium,10,Frequent
R005825,U7747,D247,4/1/2024 0:02,Financial District,Downtown,20.78,67.00,70.76,Mobile Wallet,Completed,3.9,3.4,No,No,SUV,Clear,Medium,9,Frequent
R005826,U1880,D856,1/1/2024 15:28,Mall,Suburbs,26.48,99.00,85.93,Credit Card,Completed,4.5,3.3,No,No,SUV,Snowy,High,3,Frequent
R005827,U4149,D877,7/1/2024 12:09,University,Financial District,31.81,73.00,104.38,Cash,Completed,3.6,3.5,No,No,Electric,Clear,Medium,1,Returning
R005828,U9276,D828,1/1/2024 10:54,University,University,15.32,49.00,48.28,Cash,Canceled,2.9,1.1,No,No,Motorcycle,Snowy,Medium,7,New
R005829,U8892,D530,6/1/2024 3:44,Mall,Mall,4.90,13.00,19.91,Mobile Wallet,Completed,4.2,4.8,No,No,Electric,Clear,Medium,9,Frequent
R005830,U5144,D851,5/1/2024 14:54,Financial District,Midtown,29.53,93.00,81.10,Cash,Completed,4.5,4.5,No,No,Sedan,Rainy,Low,5,Frequent
R005831,U2168,D843,4/1/2024 16:58,Downtown,Midtown,12.62,38.00,43.47,Credit Card,Completed,5.0,3.4,No,Yes,Sedan,Clear,Medium,5,Frequent
R005832,U4129,D843,2/1/2024 14:48,Downtown,University,5.55,11.00,23.91,Cash,Completed,4.5,4.9,No,No,Sedan,Clear,Medium,3,New
R005833,U4645,D341,6/1/2024 22:38,Downtown,Downtown,21.90,69.00,81.43,Cash,Completed,4.7,3.1,Yes,No,Shared,Clear,Low,1,Frequent
R005834,U3526,D801,1/1/2024 9:07,Airport,Mall,20.65,71.00,75.80,Cash,Completed,4.3,4.9,No,No,Sedan,Clear,Low,4,Frequent
R005835,U4516,D840,2/1/2024 0:40,Midtown,Mall,17.12,43.00,48.23,Cash,Completed,4.9,5.0,No,No,SUV,Clear,Low,8,Returning
R005836,U4367,D165,5/1/2024 10:20,Financial District,Midtown,30.23,67.00,102.89,Credit Card,Completed,3.8,4.6,No,No,Sedan,Rainy,Medium,5,New
R005837,U8338,D477,4/1/2024 3:38,Suburbs,Downtown,10.26,25.00,37.88,Mobile Wallet,Completed,3.3,4.5,No,Yes,Motorcycle,Foggy,High,8,Returning
R005838,U4555,D487,2/1/2024 7:16,University,Midtown,1.45,5.00,11.04,Credit Card,Completed,3.5,3.3,No,No,Motorcycle,Clear,Medium,3,Returning
R005839,U6111,D890,4/1/2024 7:17,University,Midtown,12.00,35.00,46.38,Credit Card,Completed,3.7,3.2,No,Yes,Motorcycle,Foggy,Medium,8,Returning
R005840,U7752,D880,6/1/2024 20:26,Financial District,Mall,1.33,5.00,8.88,Cash,No-show,1.7,2.0,No,No,Sedan,Rainy,High,4,Returning
R005841,U1445,D308,7/1/2024 8:26,Financial District,Financial District,19.48,50.00,62.29,Mobile Wallet,Completed,3.4,3.1,No,No,Sedan,Clear,High,7,New
R005842,U7364,D514,2/1/2024 14:36,Financial District,Mall,13.86,38.00,52.88,Mobile Wallet,Completed,4.7,4.2,Yes,No,Motorcycle,Foggy,Medium,9,Returning
R005843,U4626,D115,3/1/2024 17:42,University,Midtown,28.67,88.00,80.81,Cash,Completed,4.4,4.0,No,No,SUV,Clear,Medium,2,Returning
R005844,U5016,D396,6/1/2024 9:35,Mall,Mall,28.12,82.00,96.47,Mobile Wallet,Canceled,1.0,1.9,No,No,Sedan,Clear,Medium,1,New
R005845,U4875,D319,2/1/2024 1:00,Financial District,University,15.78,49.00,50.48,Credit Card,Completed,4.9,3.3,No,Yes,SUV,Clear,Medium,10,New
R005846,U6497,D868,1/1/2024 13:32,University,Downtown,8.36,22.00,31.38,Credit Card,Completed,3.1,3.7,Yes,Yes,Sedan,Clear,Low,2,Frequent
R005847,U7238,D466,1/1/2024 6:48,Midtown,Airport,15.36,36.00,42.13,Mobile Wallet,Completed,3.5,3.1,No,Yes,SUV,Rainy,Medium,4,Frequent
R005848,U1261,D879,5/1/2024 9:18,Suburbs,Mall,22.80,82.00,75.62,Mobile Wallet,Completed,3.5,4.6,No,Yes,Sedan,Clear,High,7,Frequent
R005849,U5992,D328,2/1/2024 23:19,Downtown,Mall,7.47,16.00,29.89,Credit Card,No-show,3.3,1.2,No,No,Shared,Rainy,Medium,1,New
R005850,U5025,D730,6/1/2024 16:30,Mall,Airport,27.28,75.00,74.00,Credit Card,Completed,4.0,4.2,Yes,No,Sedan,Clear,Medium,7,New
R005851,U9283,D539,6/1/2024 17:49,Suburbs,Airport,12.24,27.00,37.16,Credit Card,Completed,3.1,3.4,Yes,No,Motorcycle,Clear,Medium,4,New
R005852,U5222,D789,6/1/2024 6:24,Financial District,Downtown,32.69,114.00,114.53,Cash,Canceled,2.2,3.1,Yes,No,Sedan,Snowy,Medium,1,Frequent
R005853,U5175,D631,2/1/2024 10:41,Suburbs,Downtown,18.40,50.00,59.92,Cash,Completed,4.1,3.9,No,Yes,Sedan,Clear,Medium,5,New
R005854,U4443,D549,3/1/2024 2:20,Financial District,Airport,29.80,61.00,97.47,Credit Card,Completed,3.8,4.1,Yes,Yes,SUV,Rainy,Medium,4,Frequent
R005855,U6011,D135,1/1/2024 10:20,Suburbs,University,21.94,47.00,68.87,Credit Card,Canceled,2.3,1.9,Yes,No,Motorcycle,Clear,Medium,6,Returning
R005856,U1693,D946,4/1/2024 23:11,Airport,Midtown,19.86,48.00,63.32,Cash,Completed,3.9,4.6,No,Yes,Electric,Snowy,Medium,5,New
R005857,U9347,D521,5/1/2024 13:00,Suburbs,Airport,24.19,86.00,83.46,Cash,Completed,4.1,4.5,No,Yes,SUV,Clear,Medium,7,Returning
R005858,U2812,D719,6/1/2024 20:09,Downtown,Suburbs,28.59,103.00,100.83,Cash,Completed,3.9,4.6,Yes,No,Motorcycle,Thunderstorm,Low,6,Frequent
R005859,U6724,D288,5/1/2024 19:15,Downtown,Mall,22.91,91.00,88.09,Credit Card,Completed,4.8,4.4,Yes,No,Sedan,Rainy,High,7,New
R005860,U2407,D277,5/1/2024 3:25,Mall,Downtown,28.11,70.00,101.42,Credit Card,Completed,4.9,3.9,No,Yes,Shared,Rainy,Low,2,Returning
R005861,U9032,D707,4/1/2024 3:58,Suburbs,Suburbs,7.48,16.00,24.63,Mobile Wallet,Canceled,1.0,2.3,No,Yes,Motorcycle,Clear,Medium,8,Returning
R005862,U2410,D414,5/1/2024 11:07,University,Suburbs,10.44,27.00,30.89,Credit Card,No-show,3.0,3.2,No,No,Sedan,Rainy,Medium,10,New
R005863,U4497,D119,5/1/2024 23:48,University,Downtown,8.81,21.00,26.80,Mobile Wallet,Completed,3.8,4.0,No,No,SUV,Foggy,Low,6,Returning
R005864,U5372,D775,1/1/2024 3:43,University,Mall,28.14,96.00,106.56,Credit Card,Completed,4.4,3.5,No,Yes,Electric,Clear,Medium,2,Frequent
R005865,U8394,D481,7/1/2024 2:34,Suburbs,Airport,3.93,15.00,17.01,Cash,Completed,4.2,3.5,Yes,No,SUV,Clear,Low,8,Frequent
R005866,U1551,D708,1/1/2024 18:49,University,University,28.06,71.00,82.13,Mobile Wallet,Completed,4.9,3.9,No,No,Sedan,Clear,Medium,9,New
R005867,U5332,D242,2/1/2024 21:48,Midtown,Financial District,14.23,38.00,52.59,Cash,Completed,3.1,4.1,No,No,Electric,Rainy,Low,7,Returning
R005868,U1997,D161,4/1/2024 3:44,Suburbs,Suburbs,3.70,10.00,17.59,Credit Card,Canceled,2.5,2.5,Yes,No,Electric,Clear,Medium,10,Returning
R005869,U5076,D341,2/1/2024 11:28,Downtown,Airport,15.43,57.00,49.60,Credit Card,Canceled,2.2,1.6,No,No,Motorcycle,Snowy,Medium,7,Frequent
R005870,U7099,D337,1/1/2024 11:37,Mall,Financial District,11.22,35.00,36.34,Credit Card,Completed,3.0,3.7,No,No,Sedan,Clear,High,2,Returning
R005871,U6555,D230,1/1/2024 15:57,University,Mall,21.13,83.00,60.87,Credit Card,Canceled,3.4,1.8,No,No,SUV,Clear,Low,4,Returning
R005872,U5052,D704,7/1/2024 9:24,Airport,Suburbs,17.07,56.00,62.18,Cash,Completed,3.6,4.1,No,No,SUV,Clear,Medium,8,Frequent
R005873,U6303,D702,4/1/2024 13:32,University,Airport,11.09,38.00,35.22,Cash,Completed,4.2,3.3,No,Yes,SUV,Clear,Medium,5,Frequent
R005874,U9118,D744,6/1/2024 16:56,Downtown,Suburbs,30.32,66.00,104.92,Mobile Wallet,Completed,4.8,4.1,No,No,Electric,Rainy,Low,9,Returning
R005875,U7102,D222,2/1/2024 11:30,Midtown,Airport,14.83,58.00,55.93,Credit Card,Completed,3.6,3.2,Yes,No,Sedan,Clear,Low,7,Frequent
R005876,U6490,D539,4/1/2024 4:50,Suburbs,Mall,17.00,55.00,60.36,Cash,Canceled,2.3,2.6,No,Yes,Sedan,Clear,Medium,5,Returning
R005877,U9564,D441,6/1/2024 14:30,University,University,29.79,91.00,89.07,Credit Card,Completed,3.2,4.8,No,Yes,Sedan,Clear,Low,8,New
R005878,U6616,D518,5/1/2024 19:01,Airport,Mall,4.03,11.00,17.25,Credit Card,Completed,3.1,4.9,No,Yes,Motorcycle,Clear,High,8,Returning
R005879,U3248,D729,5/1/2024 22:19,Mall,Midtown,14.26,31.00,53.50,Credit Card,Completed,4.8,4.4,No,No,SUV,Foggy,Medium,2,Returning
R005880,U1848,D554,3/1/2024 7:56,Downtown,Midtown,14.70,33.00,48.12,Credit Card,Completed,4.8,3.9,No,No,SUV,Clear,Low,7,Frequent
R005881,U7354,D297,6/1/2024 18:21,Mall,Mall,17.86,36.00,65.18,Credit Card,Completed,4.6,3.0,Yes,No,SUV,Rainy,Low,6,Frequent
R005882,U9695,D381,2/1/2024 23:53,Mall,Downtown,4.61,18.00,18.71,Cash,Completed,3.5,3.2,No,No,Sedan,Clear,Medium,3,New
R005883,U9070,D985,5/1/2024 11:26,Airport,Financial District,4.49,16.00,19.25,Cash,Completed,3.7,3.5,No,No,Sedan,Clear,Medium,2,Returning
R005884,U9894,D100,5/1/2024 22:47,Financial District,Mall,15.16,54.00,45.59,Credit Card,Completed,4.5,4.5,No,Yes,Electric,Rainy,Medium,10,New
R005885,U4625,D822,6/1/2024 22:19,Downtown,Mall,2.12,7.00,9.80,Credit Card,Completed,4.6,5.0,Yes,No,SUV,Thunderstorm,High,2,Frequent
R005886,U1314,D874,3/1/2024 11:56,Financial District,Suburbs,9.67,29.00,36.06,Credit Card,Completed,4.5,3.6,No,Yes,Motorcycle,Clear,Medium,2,New
R005887,U3376,D431,6/1/2024 3:18,Airport,Suburbs,7.84,17.00,34.53,Mobile Wallet,Canceled,1.9,3.3,No,Yes,Sedan,Rainy,High,8,New
R005888,U5378,D311,5/1/2024 8:28,Suburbs,Airport,17.64,38.00,59.99,Credit Card,Completed,3.6,3.6,No,Yes,Sedan,Clear,Low,9,Frequent
R005889,U9449,D186,3/1/2024 6:59,Suburbs,Financial District,1.38,5.00,11.19,Credit Card,Completed,3.4,4.6,No,No,Sedan,Rainy,Medium,10,New
R005890,U1574,D764,5/1/2024 10:16,Suburbs,Suburbs,23.97,48.00,68.58,Cash,Completed,4.5,3.9,No,No,Electric,Foggy,High,10,Frequent
R005891,U6585,D961,5/1/2024 1:36,Mall,Financial District,30.09,102.00,107.05,Credit Card,Completed,3.4,4.4,No,No,Sedan,Clear,Low,7,Returning
R005892,U6492,D798,1/1/2024 12:18,Financial District,Mall,25.03,82.00,76.18,Credit Card,Canceled,1.9,1.6,No,No,Sedan,Clear,Medium,3,Returning
R005893,U9949,D160,2/1/2024 18:22,Mall,Financial District,28.81,87.00,101.95,Credit Card,Canceled,3.5,3.3,No,No,SUV,Clear,Low,8,New
R005894,U3810,D896,7/1/2024 11:27,Suburbs,Midtown,22.87,90.00,82.27,Mobile Wallet,Completed,4.9,3.3,No,Yes,Sedan,Snowy,High,3,Returning
R005895,U9134,D194,1/1/2024 1:23,Mall,Suburbs,18.25,44.00,52.43,Cash,Completed,4.6,3.5,No,No,SUV,Foggy,Low,7,New
R005896,U6670,D885,7/1/2024 9:20,Midtown,Suburbs,8.45,30.00,34.50,Credit Card,No-show,1.1,3.4,Yes,No,SUV,Rainy,High,6,New
R005897,U8715,D652,3/1/2024 23:06,Downtown,Downtown,10.51,35.00,35.45,Cash,Completed,3.8,4.1,No,Yes,Shared,Clear,Medium,4,Returning
R005898,U7567,D246,5/1/2024 5:09,Downtown,Financial District,11.80,47.00,36.50,Cash,Completed,4.4,3.2,No,No,Motorcycle,Clear,Medium,1,Frequent
R005899,U4459,D345,7/1/2024 15:00,Mall,Airport,2.29,9.00,10.63,Cash,Completed,3.1,4.8,Yes,No,SUV,Foggy,Medium,10,Returning
R005900,U7117,D743,2/1/2024 14:34,Airport,Midtown,32.05,72.00,102.81,Cash,Completed,4.7,3.5,No,No,Motorcycle,Clear,Medium,8,Returning
R005901,U4992,D396,2/1/2024 23:29,University,Mall,31.61,83.00,89.41,Credit Card,Canceled,1.5,2.6,No,No,Sedan,Clear,Medium,7,Frequent
R005902,U8837,D222,4/1/2024 12:14,Financial District,Downtown,4.66,17.00,21.13,Mobile Wallet,Completed,3.8,4.8,No,Yes,Electric,Rainy,Low,4,Returning
R005903,U1203,D754,6/1/2024 0:12,Downtown,Midtown,19.93,49.00,69.56,Cash,Completed,3.2,4.7,No,No,SUV,Clear,Medium,1,Returning
R005904,U3775,D793,2/1/2024 14:46,Mall,Airport,16.90,47.00,57.44,Credit Card,Completed,3.6,3.8,No,No,Electric,Clear,Medium,1,New
R005905,U2992,D803,6/1/2024 18:12,Financial District,Downtown,24.24,79.00,72.39,Cash,Completed,5.0,3.3,No,No,SUV,Foggy,Medium,8,New
R005906,U3243,D555,7/1/2024 0:25,Airport,Midtown,21.50,67.00,69.61,Credit Card,Completed,3.2,4.7,No,Yes,Sedan,Clear,Medium,7,Returning
R005907,U9498,D498,4/1/2024 23:19,Suburbs,Airport,5.23,17.00,22.56,Credit Card,Completed,4.5,4.2,Yes,No,Sedan,Clear,Low,1,New
R005908,U2687,D818,5/1/2024 17:17,University,University,23.44,80.00,72.38,Mobile Wallet,Canceled,2.6,2.6,No,No,SUV,Foggy,High,4,New
R005909,U5109,D330,4/1/2024 22:09,Airport,Downtown,21.70,75.00,79.88,Cash,Completed,3.2,3.7,No,Yes,Motorcycle,Rainy,Low,9,New
R005910,U2860,D633,1/1/2024 2:48,Midtown,Airport,19.06,66.00,66.52,Credit Card,Completed,4.3,4.4,No,Yes,Sedan,Clear,Medium,9,New
R005911,U6176,D501,7/1/2024 11:50,Suburbs,Downtown,14.68,58.00,57.35,Credit Card,Completed,4.0,3.7,No,No,Sedan,Clear,Low,1,New
R005912,U1722,D691,2/1/2024 7:11,Suburbs,Suburbs,33.47,91.00,124.52,Cash,Completed,3.9,3.9,No,Yes,Motorcycle,Clear,Low,2,New
R005913,U9971,D229,7/1/2024 16:55,Suburbs,Suburbs,29.88,62.00,102.51,Mobile Wallet,Completed,4.7,3.9,Yes,Yes,Sedan,Clear,Medium,3,Frequent
R005914,U9720,D391,2/1/2024 7:08,Airport,Midtown,20.89,56.00,70.73,Cash,Canceled,2.6,1.6,No,Yes,SUV,Clear,Medium,5,Returning
R005915,U5893,D375,5/1/2024 8:50,Midtown,Financial District,1.22,5.00,12.48,Credit Card,Completed,4.1,5.0,No,No,SUV,Foggy,Medium,8,Returning
R005916,U1343,D934,1/1/2024 18:45,University,University,15.69,34.00,61.27,Cash,Completed,3.1,3.3,No,No,Sedan,Clear,Medium,1,Frequent
R005917,U6398,D475,5/1/2024 0:47,Financial District,Mall,24.81,82.00,84.77,Cash,Completed,4.7,5.0,No,Yes,Shared,Clear,Medium,2,Returning
R005918,U9400,D154,1/1/2024 16:27,Airport,Financial District,4.99,14.00,20.32,Credit Card,Completed,3.3,3.0,No,Yes,Shared,Clear,Low,9,Frequent
R005919,U5736,D677,3/1/2024 19:26,Downtown,Mall,14.82,57.00,48.86,Credit Card,Completed,4.3,3.4,No,No,Shared,Rainy,Medium,10,Frequent
R005920,U4406,D838,4/1/2024 18:46,Downtown,Mall,7.52,29.00,32.75,Credit Card,No-show,2.4,2.8,No,No,Shared,Foggy,Low,10,Returning
R005921,U1919,D125,4/1/2024 4:52,Airport,Mall,12.50,45.00,43.78,Cash,Completed,4.2,4.8,No,No,Shared,Rainy,Low,2,Frequent
R005922,U6819,D540,7/1/2024 1:51,Financial District,Airport,1.91,4.00,12.91,Credit Card,Completed,3.7,3.0,No,No,Sedan,Clear,Medium,5,Returning
R005923,U3044,D864,3/1/2024 21:19,Downtown,Downtown,5.31,11.00,17.05,Mobile Wallet,Completed,5.0,3.6,Yes,No,SUV,Clear,Medium,6,Frequent
R005924,U1418,D296,3/1/2024 15:40,Financial District,Suburbs,16.46,37.00,57.53,Credit Card,Completed,4.7,4.5,No,No,Motorcycle,Clear,High,6,Frequent
R005925,U2749,D741,1/1/2024 10:13,Suburbs,Financial District,31.54,83.00,107.22,Credit Card,Completed,4.6,3.8,No,No,Motorcycle,Clear,Low,2,Returning
R005926,U8378,D342,2/1/2024 3:01,Airport,Mall,17.68,44.00,53.71,Mobile Wallet,Completed,4.8,3.5,No,No,Sedan,Clear,Low,4,Returning
R005927,U2099,D923,4/1/2024 18:00,Suburbs,Suburbs,16.40,45.00,46.70,Credit Card,Completed,3.2,3.0,No,No,Sedan,Rainy,Medium,9,Returning
R005928,U4392,D823,4/1/2024 18:12,Downtown,Mall,27.78,64.00,81.31,Cash,Completed,3.3,3.5,No,No,Shared,Clear,Low,1,Returning
R005929,U3772,D289,3/1/2024 15:59,Financial District,University,10.11,35.00,36.94,Credit Card,Completed,4.0,4.6,No,No,Shared,Rainy,High,8,New
R005930,U7784,D901,1/1/2024 10:23,Suburbs,Airport,4.23,16.00,18.69,Mobile Wallet,Completed,3.9,4.8,No,Yes,Motorcycle,Rainy,Medium,8,Returning
R005931,U2545,D837,7/1/2024 13:47,Downtown,University,8.13,24.00,28.02,Mobile Wallet,Completed,3.9,3.0,No,Yes,Sedan,Thunderstorm,High,7,Returning
R005932,U2070,D857,5/1/2024 9:35,Mall,University,27.90,109.00,97.36,Mobile Wallet,Completed,5.0,3.4,No,No,SUV,Clear,Low,4,Returning
R005933,U7522,D667,7/1/2024 1:07,Midtown,Airport,24.02,54.00,68.42,Mobile Wallet,Completed,3.7,3.5,No,No,Sedan,Clear,Medium,9,New
R005934,U2850,D666,1/1/2024 20:08,Suburbs,Downtown,4.11,9.00,15.44,Credit Card,Completed,4.4,4.2,No,Yes,Motorcycle,Clear,Medium,9,Returning
R005935,U6053,D375,5/1/2024 1:19,Midtown,University,23.68,57.00,78.58,Credit Card,Completed,4.3,3.2,No,Yes,Sedan,Clear,Medium,8,Returning
R005936,U3939,D917,1/1/2024 21:16,Midtown,Financial District,32.67,129.00,92.85,Credit Card,Completed,4.7,3.5,Yes,No,Electric,Clear,Low,6,New
R005937,U8194,D508,6/1/2024 4:46,University,Mall,2.53,7.00,10.59,Credit Card,Completed,4.1,3.9,Yes,No,Sedan,Rainy,Medium,3,Frequent
R005938,U6851,D439,1/1/2024 9:04,Downtown,Airport,21.96,85.00,73.22,Credit Card,Completed,4.0,4.9,No,No,Sedan,Clear,Low,2,Frequent
R005939,U7673,D252,1/1/2024 9:40,Airport,Airport,13.89,33.00,42.57,Cash,Completed,4.1,3.4,No,No,SUV,Foggy,Medium,7,New
R005940,U1678,D664,6/1/2024 10:42,Financial District,Mall,18.04,67.00,52.15,Cash,Canceled,2.2,2.9,No,Yes,Sedan,Clear,Medium,6,Returning
R005941,U1988,D497,2/1/2024 9:01,Mall,Suburbs,18.96,50.00,55.65,Cash,Canceled,1.5,1.2,No,Yes,Electric,Foggy,High,5,Returning
R005942,U2502,D543,5/1/2024 6:52,Downtown,Midtown,27.22,94.00,86.67,Credit Card,Completed,4.3,3.2,No,Yes,Shared,Clear,Medium,8,Returning
R005943,U2789,D722,2/1/2024 1:33,University,University,19.94,79.00,61.27,Credit Card,No-show,2.8,2.1,No,No,Shared,Thunderstorm,Medium,7,New
R005944,U6281,D526,7/1/2024 15:28,University,Financial District,21.16,82.00,64.58,Mobile Wallet,No-show,1.9,1.7,Yes,No,SUV,Clear,Low,4,New
R005945,U6027,D586,4/1/2024 22:27,Mall,Downtown,12.32,45.00,40.64,Cash,Completed,4.6,3.4,No,Yes,SUV,Clear,Low,2,New
R005946,U2425,D303,3/1/2024 2:57,Suburbs,University,5.28,11.00,22.55,Credit Card,Completed,3.0,4.7,No,Yes,Electric,Rainy,Medium,8,Returning
R005947,U7654,D211,4/1/2024 12:37,Financial District,Mall,24.21,78.00,84.13,Credit Card,Completed,4.8,3.0,No,No,Sedan,Clear,Medium,5,New
R005948,U3440,D424,1/1/2024 16:56,University,Downtown,1.02,4.00,8.94,Credit Card,Completed,4.7,3.5,No,No,SUV,Foggy,Medium,6,Returning
R005949,U7856,D357,2/1/2024 19:03,Airport,Suburbs,12.18,34.00,41.38,Credit Card,Completed,3.4,4.2,Yes,No,Sedan,Clear,High,4,Frequent
R005950,U8367,D627,3/1/2024 14:37,Downtown,University,8.41,29.00,29.98,Mobile Wallet,Completed,3.3,3.6,No,Yes,Sedan,Rainy,Medium,2,New
R005951,U3594,D449,5/1/2024 9:34,Airport,Downtown,14.21,32.00,50.21,Mobile Wallet,Completed,4.1,4.4,No,Yes,Motorcycle,Clear,Low,4,Frequent
R005952,U5689,D777,1/1/2024 16:21,Suburbs,University,11.58,27.00,33.32,Cash,Completed,3.5,4.1,No,Yes,Sedan,Foggy,Medium,6,Returning
R005953,U3436,D912,2/1/2024 17:22,Downtown,Airport,24.94,82.00,66.07,Mobile Wallet,Completed,3.7,4.9,No,Yes,SUV,Clear,Medium,9,New
R005954,U6517,D993,1/1/2024 12:53,Suburbs,University,9.85,28.00,34.41,Mobile Wallet,Completed,4.9,4.7,No,Yes,Electric,Foggy,Medium,2,New
R005955,U7310,D534,3/1/2024 20:28,Financial District,Financial District,20.07,49.00,69.88,Mobile Wallet,Completed,4.9,3.2,No,No,SUV,Clear,Low,6,Frequent
R005956,U4539,D525,1/1/2024 15:05,Financial District,University,16.50,42.00,61.90,Credit Card,Canceled,1.3,2.8,No,No,Sedan,Foggy,Low,10,Returning
R005957,U4483,D379,4/1/2024 22:37,Airport,Downtown,28.24,91.00,97.70,Mobile Wallet,Completed,4.9,3.9,No,Yes,Sedan,Thunderstorm,Medium,5,New
R005958,U8371,D470,5/1/2024 5:10,Airport,Financial District,15.56,54.00,57.07,Cash,No-show,3.3,2.5,No,No,SUV,Clear,Medium,3,Returning
R005959,U3241,D769,5/1/2024 20:45,Financial District,Downtown,30.37,73.00,91.71,Mobile Wallet,Canceled,1.3,1.3,No,Yes,SUV,Clear,Medium,5,New
R005960,U7378,D348,7/1/2024 6:07,Midtown,Mall,1.00,4.00,6.07,Credit Card,Canceled,2.0,2.0,No,No,Sedan,Foggy,Medium,7,Frequent
R005961,U3765,D990,2/1/2024 2:02,Financial District,Mall,21.56,43.00,62.26,Cash,Completed,3.7,4.4,No,No,Sedan,Clear,High,6,Returning
R005962,U5911,D280,6/1/2024 22:33,Mall,Midtown,1.33,5.00,5.97,Mobile Wallet,Completed,4.9,4.1,No,No,SUV,Clear,Low,2,Returning
R005963,U1403,D802,1/1/2024 13:10,Downtown,Midtown,25.27,65.00,71.88,Credit Card,Completed,3.8,4.8,No,No,Sedan,Clear,Medium,10,Frequent
R005964,U4382,D750,3/1/2024 22:27,Mall,Financial District,8.99,27.00,37.38,Credit Card,Canceled,3.1,3.2,No,Yes,Electric,Rainy,Low,6,Frequent
R005965,U5163,D177,4/1/2024 3:32,Suburbs,Mall,13.92,44.00,52.93,Credit Card,Completed,3.5,4.8,No,No,Sedan,Clear,Low,2,Frequent
R005966,U8630,D984,1/1/2024 20:54,Financial District,Midtown,13.93,44.00,48.32,Cash,Completed,4.1,4.9,No,No,Motorcycle,Clear,High,1,New
R005967,U1087,D435,5/1/2024 15:36,Financial District,Midtown,29.78,106.00,99.20,Credit Card,Completed,5.0,4.9,No,No,Electric,Clear,Medium,3,Returning
R005968,U6816,D149,2/1/2024 2:48,University,Airport,4.47,16.00,16.34,Cash,Completed,3.6,4.1,No,No,Shared,Rainy,Medium,9,Returning
R005969,U6470,D184,7/1/2024 10:11,Suburbs,Downtown,23.67,51.00,73.77,Credit Card,Completed,4.8,3.1,No,No,Motorcycle,Snowy,Medium,10,New
R005970,U7276,D794,1/1/2024 0:54,University,Midtown,34.36,117.00,114.05,Credit Card,Completed,3.5,4.1,No,No,Electric,Foggy,Medium,9,Returning
